From,To
A0A179PSB3,eclg:EC036_00750
A0A0M7HGR0,eclg:EC036_00760
A0A421IJM1,eclg:EC036_00790
A0A7V7JF48,eclg:EC036_00820
A0A0M7HFY5,eclg:EC036_00830
A0A0M7HEZ9,eclg:EC036_00850
A0A421IJL9,eclg:EC036_00930
A0A7V7JEL1,eclg:EC036_00960
A0A7V7M770,eclg:EC036_01030
A0A421IK37,eclg:EC036_01070
A0A0M7HGJ8,eclg:EC036_01110
A0A0M7HI10,eclg:EC036_01130
A0A1B3EW52,eclg:EC036_01160
A0A176WWZ0,eclg:EC036_01170
A0A421IJX5,eclg:EC036_01180
A0A0M7HIA1,eclg:EC036_01190
A0A0M7HIU5,eclg:EC036_01220
A0A1B3EW53,eclg:EC036_01240
A0A427KGT1,eclg:EC036_01250
A0A0M7HJX5,eclg:EC036_01260
A0A4Q8WZV8,eclg:EC036_01280
A0A0M7HJ33,eclg:EC036_01290
A0A1B3EW98,eclg:EC036_01310
A0A0M7HJE7,eclg:EC036_01370
A0A0M7HJH0,eclg:EC036_01380
A0A1B3EW80,eclg:EC036_01470
A0A1B3EW69,eclg:EC036_01510
A0A421IJI7,eclg:EC036_01620
A0A0M7HE75,eclg:EC036_01650
A0A0M7HD45,eclg:EC036_01670
A0A421IJH3,eclg:EC036_01720
A0A421IJU8,eclg:EC036_01840
A0A421IJG3,eclg:EC036_01850
A0A0M7HER9,eclg:EC036_02010
