"","x"
"914","NP_415506.1"
"915","NP_415507.2"
"916","NP_415508.1"
"917","NP_415509.1"
"918","NP_415510.1"
"919","NP_415511.1"
"920","NP_415512.1"
"921","NP_415513.2"
"922","NP_415514.1"
"923","NP_415515.1"
"924","NP_415516.1"
"925","NP_415517.1"
"926","NP_415518.1"
"927","NP_415519.1"
"928","NP_415520.1"
"929","NP_415521.1"
"930","NP_415522.1"
"931","NP_415523.1"
"932","NP_415524.1"
"933","NP_415525.2"
"934","NP_415526.4"
"935","NP_415527.4"
"936","NP_415528.1"
"937","NP_415529.1"
"938","NP_415530.1"
"939","NP_415531.2"
"940","NP_415532.3"
"941","NP_415533.1"
"942","NP_415534.1"
"943","NP_415535.1"
"944","NP_415537.1"
"945","NP_415538.1"
"946","NP_415539.1"
"947","NP_415540.1"
"948","NP_415541.1"
"949","NP_415542.1"
"950","NP_415543.1"
"951","NP_415544.1"
"952","NP_415545.1"
"953","NP_415546.2"
"954","NP_415548.1"
"955","NP_415551.2"
"956","NP_415552.1"
"957","NP_415553.1"
"958","NP_415554.4"
"959","NP_415555.1"
"960","NP_415556.1"
"961","NP_415557.1"
"962","NP_415558.1"
"963","NP_415559.1"
"964","NP_415560.1"
"965","NP_415561.1"
"966","NP_415562.1"
"967","NP_415563.1"
"968","NP_415564.2"
"969","NP_415565.1"
"970","NP_415566.1"
"971","NP_415567.1"
"972","NP_415568.1"
"973","NP_415569.4"
"974","NP_415571.1"
"975","NP_415572.1"
"976","NP_415573.1"
"977","NP_415574.1"
"978","NP_415575.1"
"979","NP_415576.1"
"980","NP_415577.1"
"981","NP_415578.3"
"982","NP_415579.1"
"983","NP_415580.1"
"984","NP_415581.1"
"985","NP_415582.1"
"986","NP_415583.4"
"987","NP_415584.1"
"988","NP_415585.1"
"989","NP_415586.1"
"990","NP_415587.1"
"991","NP_415588.1"
"992","NP_415589.1"
"993","NP_415590.1"
"994","NP_415591.1"
"995","NP_415592.1"
"996","NP_415593.1"
"997","NP_415594.1"
"998","NP_415595.1"
"999","NP_415596.1"
"1000","NP_415597.1"
"1001","NP_415598.3"
"1002","NP_415599.1"
"1003","NP_415600.1"
"1004","NP_415601.1"
"1005","NP_415602.1"
"1006","NP_415603.2"
"1007","NP_415604.1"
"1008","NP_415605.2"
"1009","NP_415606.1"
"1010","NP_415607.1"
"1011","NP_415608.2"
"1012","NP_415609.1"
"1013","NP_415610.1"
"1014","NP_415611.1"
"1015","NP_415612.1"
"1016","NP_415613.1"
"1017","NP_415614.1"
"1018","NP_415615.1"
"1019","NP_415616.1"
"1020","NP_415617.1"
"1021","NP_415618.1"
"1022","NP_415619.1"
"1023","NP_415620.1"
"1024","NP_415621.3"
"1025","NP_415622.1"
"1026","NP_415623.1"
"1027","NP_415624.1"
"1028","NP_415625.1"
"1029","NP_415626.4"
"1030","NP_415627.1"
"1031","NP_415628.1"
"1032","NP_415629.4"
"1033","NP_415630.1"
"1034","NP_415631.1"
"1035","NP_415632.1"
"1036","NP_415633.1"
"1037","NP_415634.1"
"1038","NP_415635.4"
"1039","NP_415636.1"
"1040","NP_415637.1"
"1041","NP_415638.3"
"1042","NP_415639.1"
"1043","NP_415640.2"
"1044","NP_415641.1"
"1045","NP_415642.1"
"1046","NP_415643.3"
