"","x"
"1183","878425"
"1184","878316"
"1185","877932"
"1186","880881"
"1187","882011"
"1188","880886"
"1189","882133"
"1190","882088"
"1191","881985"
"1192","881881"
"1193","881683"
"1194","880927"
"1195","881966"
"1196","882007"
"1197","882023"
"1198","882124"
"1199","882040"
"1200","882005"
"1201","878403"
"1202","879659"
"1203","878233"
"1204","880899"
"1205","879715"
"1206","878373"
"1207","878372"
"1208","877659"
"1209","879344"
"1210","879501"
"1211","882208"
"1212","882189"
"1213","882243"
"1214","881400"
"1215","881244"
"1216","881164"
"1217","881167"
"1218","881188"
"1219","881198"
"1220","881170"
"1221","881177"
"1222","881184"
"1223","881203"
"1224","881217"
"1225","881179"
"1226","881636"
"1227","881237"
"1228","881234"
"1229","881242"
"1230","881251"
"1231","881263"
"1232","881276"
"1233","881227"
"1234","881248"
"1235","881261"
"1236","881281"
"1237","881290"
"1238","881455"
"1239","881320"
"1240","881287"
"1241","881300"
"1242","881306"
"1243","881324"
"1244","881330"
"1245","881316"
"1246","881351"
"1247","881309"
"1248","881379"
"1249","881381"
"1250","881343"
"1251","881372"
"1252","881399"
"1253","881376"
"1254","881367"
"1255","881362"
"1256","881398"
"1257","881408"
"1258","881727"
"1259","881430"
"1260","881384"
"1261","881414"
"1262","881421"
"1263","881443"
"1264","881425"
"1265","881419"
"1266","881439"
"1267","881440"
"1268","881458"
"1269","881436"
"1270","881451"
"1271","881763"
"1272","881478"
"1273","881473"
"1274","881466"
"1275","881462"
"1276","881492"
"1277","881495"
"1278","881470"
"1279","881579"
"1280","881558"
"1281","881526"
"1282","881510"
"1283","881520"
"1284","881499"
"1285","881504"
"1286","881570"
"1287","881567"
"1288","881561"
"1289","881476"
"1290","881584"
"1291","881507"
"1292","881545"
"1293","881591"
"1294","881538"
"1295","881491"
"1296","881484"
"1297","881598"
"1298","881630"
"1299","881529"
"1300","881612"
"1301","881564"
"1302","881513"
"1303","881481"
"1304","881595"
"1305","881604"
"1306","881575"
"1307","881585"
"1308","881674"
"1309","881686"
"1310","880911"
"1311","878607"
"1312","879366"
"1313","879564"
"1314","880896"
"1315","879433"
"1316","882242"
"1317","878499"
"1318","879337"
"1319","879340"
"1320","879263"
"1321","879303"
"1322","882207"
"1323","882262"
"1324","879236"
"1325","882230"
"1326","883004"
"1327","879321"
"1328","880995"
"1329","880999"
"1330","881063"
"1331","881103"
"1332","881094"
"1333","881058"
"1334","881044"
"1335","881036"
"1336","881077"
"1337","881047"
"1338","881092"
"1339","881074"
"1340","881019"
"1341","881013"
"1342","881015"
"1343","881117"
"1344","881032"
"1345","881986"
"1346","880959"
"1347","879672"
"1348","880964"
"1349","879987"
"1350","878106"
"1351","879681"
"1352","877784"
"1353","881140"
"1354","879565"
"1355","881106"
"1356","881116"
"1357","881109"
"1358","881126"
"1359","881125"
"1360","881132"
"1361","881156"
"1362","881141"
"1363","881448"
"1364","881131"
"1365","879384"
"1366","879319"
"1367","879414"
"1368","883109"
"1369","878496"
"1370","879332"
"1371","879352"
"1372","879767"
"1373","879401"
